List,ID,Time,Word,Translation
N5\N5_11,1307500,638574700707489521,"始まる, はじまる","to begin, to start, to commence, , to happen (again), to begin (anew), to date (from), to originate (in)"
N5\N5_11,1245570,638574700863914936,"空港, くうこう","airport, வானூர்தி நிலையம், விமான நிலையம்"
N5\N5_11,1077570,638574700992446816,チェックイン,check-in
N5\N5_11,1077560,638574701055625407,チェックアウト,"checking out (of a hotel), check-out"
N5\N5_11,1313000,638574701431469171,"歯, は, 齒","tooth, பல்"
N5\N5_11,1012480,638574701985838709,もう,"already, yet, by now, (not) any more, (not) any longer, வேறு, மற்ற, , soon, shortly, before long, presently, further, again, another, the other, jeez, geez, gee, boy, come on, damn, seriously"
N5\N5_11,1523940,638574702156715748,"磨く, みがく, 研く, 琢く","to polish, to shine, to burnish, to scour, to scrub, to brush (teeth), to grind (e.g. a lens), , to refine (a skill, etc.), to improve, to hone, to polish (up), to cultivate (one's character)"
N5\N5_11,1326980,638574702251568478,"取る, とる","to take, to pick up, to grab, to catch, எடு, கொள், , to pass, to hand, to give, to get, to obtain, to acquire, to win, to receive, to earn, to take (e.g. a vacation), to adopt (a method, proposal, etc.), to take (a measure, attitude, etc.), to choose, to remove, to get rid of, to take off, to take away, to steal, to rob, to eat, to have (e.g. lunch), to take (e.g. vitamins), to pick (e.g. flowers), to gather, to extract (e.g. juice), to catch (e.g. fish), to harvest (a crop), to take up (time, space), to occupy, to spare, to set aside, to secure, to reserve, to save, to put aside, to keep, to take (e.g. a joke), to interpret, to understand, to make out, to grasp, to record, to take down, to subscribe to (e.g. a newspaper), to buy, to order, to have delivered, to charge, to fine, to take (tax), to take (e.g. a wife), to take on (e.g. an apprentice), to accept, to compete (in sumo, cards, etc.), to play"
N5\N5_11,1597890,638574702486055127,"作る, つくる, 造る, 創る","to make, to produce, to manufacture, to build, to construct, குய், சமை, பண்ணு, ஆக்கு, , to prepare (food), to brew (alcohol), to raise, to grow, to cultivate, to train, to till, to draw up (a document), to make out, to write, to create (an artistic work, etc.), to compose, to coin (a phrase), to organize, to organise, to establish, to found, to have (a child), to make up (one's face, etc.), to fabricate (an excuse, etc.), to give a (false) appearance, to feign (a smile, etc.), to put on a show of emotion, to form (a line, etc.), to set (a record), to commit (a sin, etc.)"
N5\N5_11,1291800,638574702622483324,"座る, すわる, 据わる, 坐る, 据る","to sit, to squat, அமர், , to assume (a position), to hold steady, to hold still"
N5\N5_11,1402730,638574702746858361,"送る, おくる","to send (a thing), to dispatch, to despatch, to transmit, அனுப்பு, , to take or escort (a person somewhere), to see off (a person), to bid farewell (to the departed), to bury, to spend (time), to live one's life, to pass (down the line), to affix okurigana"
N5\N5_11,2083570,638574702916088841,"中, じゅう, ぢゅう","through, throughout, in the course of, உள்ளே, , all over or throughout (e.g. a place)"
N5\N5_11,1138860,638574703070763315,"ラジオ, ラヂオ","radio, வானொலி"
N5\N5_11,1591110,638574703226221213,"聞く, きく, 聴く","to hear, மெதுவா கேள், , to listen (e.g. to music), to ask, to enquire, to query, to hear about, to hear of, to learn of, to follow (advice, order, etc.), to obey, to listen to, to comply with, to hear (e.g. a plea), to grant (a request), to accept (e.g. an argument), to give consideration to, to smell (esp. incense), to sample (a fragrance), to taste (alcohol), to try"
N5\N5_11,1338180,638574703359173035,"出す, だす","to take out, to get out, , to put out, to reveal, to show, to submit (e.g. thesis), to turn in, to publish, to make public, to send (e.g. letter), to produce (a sound), to start (fire), to serve (food), ... out (e.g. to jump out, to carry out), to begin ..., to start to ..., to burst into ..."
N5\N5_11,1337270,638575746958252484,"宿題, しゅくだい","homework, assignment, வீட்டுப்பாடம், , pending issue, unresolved problem, open question"
N5\N5_11,1546300,638575747438763296,"用事, ようじ","tasks, things to do, errand, business (to take care of), affairs, engagement, பணிகள்"
N5\N5_11,1202150,638575747796023900,"皆, みんな, 皆んな, みな","everyone, everybody, all, , everything"
N5\N5_11,1436130,638575747915692804,"庭, にわ","garden, yard, courtyard, தோட்டம், , field (of action), area"
N5\N5_11,1593710,638575748384110774,"桜, さくら, 櫻, サクラ","cherry tree, cherry blossom, , fake buyer, paid audience, shill, seat filler, hired applauder, horse meat"
N5\N5_11,1534520,638575748503783361,"木, き, 樹, 柝","tree, shrub, bush, மரம், விருக்ஷம், , wood, timber, wooden clappers (signalling the beginning or end of a performance)"
N5\N5_11,1341000,638575748739068321,"春, はる","spring, springtime, வசந்த காலம், , New Year, prime (of life), height (of one's prosperity), heyday, adolescence, puberty, sexuality, sexual desire, இளவேனிற்காலம்"
N5\N5_11,1191320,638575749001294011,"夏, なつ","summer, கோடை காலம், , கோடைகாலம்"
N5\N5_11,1332650,638575749091315899,"秋, あき","autumn, fall, இலையுதிர்காலம்"
N5\N5_11,1446070,638575749318358250,"冬, ふゆ","winter, குளிர் காலம், , குளிர்காலம்"
N5\N5_11,1513060,638575749449540268,"弁当, べんとう, 辨當, 弁當, 辨当","bento, Japanese box lunch"
N5\N5_11,1327190,638575749528326967,"手, て","hand, arm, கை, , forepaw, foreleg, handle, worker, help, trouble, care, effort, means, way, trick, move, technique, workmanship, handwriting, kind, type, sort, one's hands, one's possession, ability to cope, hand (of cards), direction, move (in go, shogi, etc.)"
N5\N5_11,1217730,638575750080062362,"顔, かお, 貌, 顏, がん","face, visage, முகம், மூஞ்சி, , look, expression, countenance, honor, honour, influence, notoriety"
N5\N5_11,1500940,638575750170305447,"服, ふく","clothes (esp. Western clothes), உடுப்பு, உடை, ஆடை, துணி, , counter for doses of medicine, gulps of tea, drags of a cigarette, etc."
N5\N5_11,1178940,638575750305567829,"汚い, きたない, 穢い","dirty, filthy, foul, unclean, , disordered, messy, untidy, poor (e.g. handwriting), indecent (language, etc.), vulgar, coarse, dastardly, mean, base, underhanded, stingy, greedy"
N5\N5_11,1198880,638575750404434992,"会話, かいわ","conversation, talk, chat, உரையாடல்"
N5\N5_11,1505600,638575750652414374,"文法, ぶんぽう","grammar, இலக்கணம்"
N5\N5_11,1327720,638575750727763265,"手紙, てがみ","letter, missive, note, mail, கடுதாசி, , கடிதம்"
N5\N5_11,1294940,638575750856218665,"歳, さい, 才","... years old, age (of) ..."
N5\N5_11,1219960,638575751177821779,"幾つ, いくつ","how many, எத்தனை, , how old"
N5\N5_11,1375610,638575751332402543,"成る, なる, 為る","to become, to get, to grow, to turn, to reach, to attain, ஆகு, , to result in, to turn out, to end up, to prove (to be), to consist of, to be composed of, to be made up of, to be completed, to be realized, to succeed, to be attained, to be accomplished, to change (into), to turn (into), to transform, to come (to do), to begin (to do), to grow (to do), to come to, to amount to, to add up to, to make, to play (the part of), to act as, to be used for, to be useful for, to serve as, to be promoted, to do ..."
N5\N5_12,1307630,638575751974797767,"姉, あね, 姐","older sister, elder sister, அக்கா"
N5\N5_12,1001990,638575752322579426,"お姉さん, おねえさん, お姐さん, 御姉さん, 御姐さん","older sister, elder sister, அக்கா, , young lady, miss, ma'am, older girl"
N5\N5_12,1524590,638575753044279928,"妹, いもうと","younger sister, தங்கை"
N5\N5_12,1581930,638575753142310167,"弟, おとうと, てい","younger brother, little brother, kid brother, தம்பி, , brother-in-law (spouse's younger brother or younger sister's husband), pupil, apprentice"
N5\N5_12,1607100,638575753368694906,"叔母, おば, 伯母, はくぼ, しゅくぼ",aunt
N5\N5_12,2261500,638575753566986820,"伯母さん, おばさん, 叔母さん",aunt
N5\N5_12,1607070,638575753805047549,"叔父, おじ, 伯父, はくふ, しゅくふ",uncle
N5\N5_12,2261490,638575753853636992,"伯父さん, おじさん, 叔父さん, 小父さん, オジサン, オジさん","uncle, , old man, mister, manybar goatfish (Parupeneus multifasciatus)"
N5\N5_12,1007660,638575753940900253,ちゃん,suffix for familiar person
N5\N5_12,1247260,638575754952975130,"君, くん","Mr (junior), master, boy"
N5\N5_12,1542170,638575755400716580,"遊園地, ゆうえんち","amusement park, கேளிக்கைப் பூங்கா"
N5\N5_12,1215050,638575755558607413,"観覧車, かんらんしゃ",Ferris wheel
N5\N5_12,1392680,638575755824432842,"前回, ぜんかい","previous time, last time, previous installment, previous instalment, previous session"
N5\N5_12,1316470,638575755909421555,"次回, じかい",next time (occasion)
N5\N5_12,1171900,638575755993121291,"雨, あめ","rain, மழை, மாரி, , rainy day, rainy weather, the November suit (in hanafuda)"
N5\N5_12,1386500,638575756058969060,"雪, ゆき","snow, snowfall, பனி, , பனித்தூவி"
N5\N5_12,1376460,638575756292418977,"晴れ, はれ, 晴, 霽れ","clear weather, fine weather, , formal, ceremonial, public, cleared of suspicion"
N5\N5_12,1592340,638575756577754072,"曇り, くもり, 曇","cloudiness, cloudy weather, , fog (on a mirror, glasses, etc.), cloud (e.g. in marble), blur, mist, shadow, dimness, gloom, dejection"
N5\N5_12,1499720,638575756653373592,"風, かぜ","wind, breeze, draught, draft, காற்று, , manner, behaviour, behavior, cold, influenza"
N5\N5_12,1376470,638575756816308780,"晴れる, はれる, 霽れる","to clear up, to clear away, to be sunny, to stop raining, , to refresh (e.g. spirits), to be cleared (e.g. of a suspicion), to be dispelled, to be banished"
N5\N5_12,1282790,638575757389355916,"降る, ふる","to fall (of rain, snow, ash, etc.), to come down, விழு, , to form (of frost), to beam down (of sunlight or moonlight), to pour in, to visit (of luck, misfortune, etc.), to arrive"
N5\N5_12,1370760,638575757623553599,"吹く, ふく","to blow (of the wind), , to blow (one's breath), to breathe out, to blow on (hot tea, candles, etc.), to puff, to play (a wind instrument), to blow (a whistle, trumpet, etc.), to whistle (a tune), to emit (smoke, fire, etc.), to spout, to spew, to puff out, to sprout, to put forth (buds), to appear (on the surface), to form, to be coated with (powder, rust, etc.), to burst out laughing, to burst into laughter, to brag, to talk big, to smelt, to mint"
N5\N5_12,1579080,638575758395585279,"頃, ころ, 比, ごろ","(approximate) time, around, about, toward, , suitable time (or condition), time of year, season"
N5\N5_12,1318970,638575758537944026,"辞書, じしょ","dictionary, lexicon, அகரமுதலி, அகராதி, நிகண்டு, , letter of resignation"
N5\N5_12,1443460,638575759010037473,"電子辞書, でんしじしょ","(portable) electronic dictionary, pocket electronic dictionary, PED, , digital dictionary, computer dictionary, online dictionary"
